Customer_ID,Join_Date,Tenure_Months,Churn_Flag,Churn_Date,Customer_Segment,Region,Contract_Type,Payment_Method,Monthly_Charges,Usage_Score,Support_Tickets,Satisfaction_Score
CUST01789,2024-03-25,19,Yes,2024-05-19,Retail,South,Monthly,UPI,645.77,92,2,5
CUST01790,2021-10-18,28,No,,SME,North,Quarterly,Credit Card,597.71,93,3,3
CUST01791,2024-03-13,35,No,,Retail,North,Annual,UPI,519.72,30,4,1
CUST01792,2021-04-16,40,No,,Retail,South,Quarterly,Debit Card,608.77,84,1,2
CUST01793,2022-11-01,22,No,,Corporate,West,Quarterly,UPI,482.13,79,1,2
CUST01794,2021-01-02,4,No,,Retail,East,Monthly,UPI,548.07,28,5,2
CUST01795,2022-08-12,8,No,,SME,East,Annual,Credit Card,734.28,43,1,2
CUST01796,2022-10-06,1,No,,Retail,South,Monthly,Debit Card,849.75,67,1,5
CUST01797,2021-03-31,36,Yes,2021-10-12,Retail,West,Monthly,Debit Card,646.7,91,2,2
CUST01798,2021-12-16,7,No,,SME,East,Monthly,Debit Card,841.62,50,1,2
CUST01799,2024-02-06,25,No,,Retail,East,Monthly,UPI,469.03,73,2,1
CUST01800,2023-11-29,29,No,,SME,North,Monthly,Debit Card,891.21,28,6,3
CUST01801,2023-06-28,1,No,,SME,South,Quarterly,Debit Card,865.13,42,1,5
CUST01802,2021-06-08,18,No,,SME,West,Monthly,Debit Card,773.73,19,1,5
CUST01803,2023-08-17,4,Yes,2023-12-06,Retail,East,Monthly,Debit Card,674.09,45,1,5
CUST01804,2021-11-08,20,Yes,2022-08-26,SME,South,Annual,Debit Card,250.0,74,2,2
CUST01805,2022-03-21,46,No,,Retail,North,Quarterly,Credit Card,589.55,71,2,3
CUST01806,2021-10-25,8,Yes,2022-08-07,Retail,South,Quarterly,UPI,678.03,37,4,4
CUST01807,2023-08-10,27,No,,Retail,East,Monthly,Debit Card,600.06,92,0,3
CUST01808,2021-02-05,39,No,,Retail,West,Annual,Debit Card,461.44,83,4,4
CUST01809,2024-01-13,35,No,,Corporate,North,Quarterly,Credit Card,466.67,23,0,3
CUST01810,2024-04-10,25,Yes,2025-12-17,Corporate,South,Annual,UPI,562.5,36,5,4
CUST01811,2022-07-13,14,No,,Retail,North,Monthly,Debit Card,516.87,81,3,3
CUST01812,2023-06-10,44,Yes,2023-11-12,SME,West,Quarterly,Debit Card,797.92,69,1,3
CUST01813,2021-05-21,47,Yes,2023-02-01,Corporate,North,Quarterly,Credit Card,933.13,66,1,5
CUST01814,2023-06-06,40,No,,Retail,West,Annual,UPI,402.81,67,1,2
CUST01815,2024-02-16,31,Yes,2025-02-25,Corporate,South,Quarterly,UPI,610.53,39,4,1
CUST01816,2022-12-27,5,No,,Corporate,South,Monthly,UPI,660.96,65,3,2
CUST01817,2023-11-16,17,Yes,2025-02-10,SME,North,Annual,Debit Card,699.62,55,1,4
CUST01818,2022-06-05,10,No,,Corporate,East,Annual,Debit Card,529.41,79,1,3
CUST01819,2021-01-10,43,No,,Retail,East,Quarterly,UPI,437.66,93,1,1
CUST01820,2023-09-11,16,No,,Corporate,North,Quarterly,Credit Card,733.43,99,2,5
CUST01821,2022-01-13,4,No,,Corporate,North,Quarterly,Debit Card,608.89,48,1,1
CUST01822,2022-11-13,5,No,,Retail,West,Monthly,Debit Card,891.44,74,1,1
CUST01823,2022-08-07,42,No,,Retail,West,Quarterly,UPI,719.46,89,2,2
CUST01824,2021-06-01,46,No,,Retail,North,Monthly,Credit Card,628.86,59,2,5
CUST01825,2022-12-21,41,No,,Retail,South,Quarterly,Debit Card,250.0,44,3,4
CUST01826,2023-12-09,20,Yes,2024-02-25,Corporate,West,Annual,UPI,436.64,39,0,3
CUST01827,2024-03-23,6,No,,SME,West,Quarterly,Credit Card,616.34,5,0,1
CUST01828,2023-05-09,11,No,,Retail,East,Quarterly,UPI,641.27,60,1,5
CUST01829,2021-02-19,17,Yes,2021-06-10,SME,South,Quarterly,Credit Card,1113.07,76,2,3
CUST01830,2022-10-26,41,Yes,2024-03-22,Retail,South,Quarterly,Credit Card,661.67,78,1,2
CUST01831,2022-06-15,3,No,,Corporate,North,Quarterly,Credit Card,709.7,22,3,3
CUST01832,2023-12-20,16,No,,Corporate,East,Quarterly,UPI,635.44,50,1,4
CUST01833,2024-04-05,36,No,,Corporate,North,Annual,UPI,660.8,45,2,1
CUST01834,2023-05-07,26,No,,SME,East,Monthly,UPI,468.87,99,1,2
CUST01835,2021-05-26,24,No,,Corporate,West,Annual,Credit Card,578.38,42,3,3
CUST01836,2023-07-04,47,No,,SME,South,Monthly,Debit Card,253.29,89,0,4
CUST01837,2023-09-20,34,No,,SME,South,Monthly,UPI,520.92,17,0,5
CUST01838,2021-08-30,20,No,,SME,North,Monthly,Debit Card,627.25,64,2,1
CUST01839,2022-08-04,17,No,,Retail,East,Annual,Credit Card,1030.6,25,2,4
CUST01840,2022-11-18,20,Yes,2023-01-23,SME,North,Annual,UPI,713.42,62,1,2
CUST01841,2022-04-28,16,No,,SME,South,Annual,UPI,710.86,32,1,2
CUST01842,2024-02-06,4,No,,Corporate,North,Quarterly,Debit Card,467.58,34,0,4
CUST01843,2022-11-04,18,No,,Corporate,South,Monthly,Credit Card,581.91,85,4,5
CUST01844,2022-09-23,36,Yes,2025-02-26,Retail,South,Monthly,UPI,767.63,86,0,1
CUST01845,2022-10-23,35,No,,Retail,West,Monthly,Debit Card,468.21,26,3,1
CUST01846,2022-10-24,30,No,,Retail,West,Quarterly,Credit Card,618.51,23,3,4
CUST01847,2023-03-16,18,Yes,2023-11-25,Retail,East,Annual,UPI,948.37,78,2,1
CUST01848,2022-02-23,21,No,,Retail,North,Monthly,UPI,600.69,86,2,2
CUST01849,2023-09-15,32,No,,Corporate,West,Monthly,Debit Card,747.1,30,1,4
CUST01850,2024-03-29,5,Yes,2025-01-09,Retail,West,Quarterly,Credit Card,350.45,70,0,4
CUST01851,2022-10-12,41,No,,Corporate,West,Monthly,Credit Card,582.52,85,0,2
CUST01852,2023-08-27,23,No,,Retail,North,Quarterly,UPI,491.06,41,1,5
CUST01853,2022-08-13,30,No,,Corporate,South,Annual,Credit Card,834.68,34,1,2
CUST01854,2024-01-06,27,No,,Corporate,South,Quarterly,Credit Card,805.19,81,1,5
CUST01855,2022-05-24,15,No,,Corporate,North,Monthly,Debit Card,750.49,42,1,3
CUST01856,2022-03-17,41,No,,Retail,East,Quarterly,UPI,721.05,95,3,4
CUST01857,2023-07-10,14,No,,Retail,East,Annual,UPI,923.93,14,1,5
CUST01858,2023-02-09,21,Yes,2025-03-10,Corporate,South,Annual,Credit Card,250.0,28,3,3
CUST01859,2021-09-20,34,No,,Retail,East,Annual,UPI,1082.72,65,2,3
CUST01860,2022-09-29,26,No,,Retail,South,Monthly,Debit Card,575.07,43,2,3
CUST01861,2024-04-05,25,No,,Retail,West,Annual,Debit Card,1261.5,5,0,3
CUST01862,2022-04-04,45,No,,SME,South,Annual,Credit Card,570.53,65,4,3
CUST01863,2023-09-26,31,No,,SME,East,Monthly,Credit Card,802.65,72,1,2
CUST01864,2022-12-01,6,No,,SME,West,Monthly,UPI,929.45,75,4,4
CUST01865,2021-10-29,4,No,,Retail,South,Annual,UPI,656.98,87,3,2
CUST01866,2024-01-31,24,Yes,2024-12-18,Retail,East,Monthly,UPI,313.79,92,3,5
CUST01867,2022-07-08,42,No,,Corporate,East,Quarterly,Credit Card,531.0,22,2,2
CUST01868,2021-10-15,31,No,,Retail,East,Monthly,UPI,624.86,6,0,1
CUST01869,2024-04-05,19,Yes,2024-12-04,Retail,North,Monthly,Credit Card,355.96,68,0,5
CUST01870,2022-09-13,11,Yes,2023-07-14,Retail,East,Quarterly,UPI,519.1,29,0,2
CUST01871,2023-10-03,29,Yes,2025-03-26,Retail,North,Monthly,Debit Card,545.34,52,3,3
CUST01872,2021-02-05,5,Yes,2022-06-10,Retail,North,Monthly,Credit Card,466.22,68,1,2
CUST01873,2023-01-14,18,No,,Corporate,West,Monthly,UPI,796.12,23,1,1
CUST01874,2021-12-19,3,No,,Corporate,North,Annual,Credit Card,703.83,65,2,3
CUST01875,2021-03-14,40,Yes,2021-09-24,Retail,North,Monthly,Credit Card,690.31,65,1,5
CUST01876,2022-10-10,11,No,,Retail,East,Annual,Debit Card,760.89,18,1,3
CUST01877,2023-12-30,21,Yes,2025-10-15,SME,North,Quarterly,UPI,809.86,77,1,4
CUST01878,2022-03-01,30,No,,Corporate,North,Quarterly,UPI,630.12,94,3,1
CUST01879,2023-09-26,19,No,,Retail,South,Quarterly,UPI,374.02,26,1,5
CUST01880,2022-12-09,25,Yes,2024-07-28,Retail,West,Annual,Debit Card,507.87,72,1,1
CUST01881,2022-07-15,35,No,,SME,South,Monthly,Debit Card,428.4,71,2,1
CUST01882,2023-04-08,12,Yes,2025-08-19,Retail,North,Annual,Credit Card,540.89,95,1,4
CUST01883,2023-08-14,47,No,,Retail,North,Monthly,UPI,562.12,27,4,2
CUST01884,2022-06-01,26,Yes,2024-06-30,Retail,East,Monthly,Debit Card,837.08,70,0,3
CUST01885,2022-03-04,5,Yes,2024-06-13,Retail,East,Monthly,Debit Card,766.71,51,4,2
CUST01886,2021-06-09,19,No,,Retail,West,Monthly,UPI,771.26,18,2,5
CUST01887,2021-05-29,27,No,,Corporate,South,Monthly,UPI,250.0,74,2,2
CUST01888,2023-02-15,38,No,,SME,East,Quarterly,Credit Card,638.77,28,1,5
CUST01889,2021-03-08,29,No,,Retail,South,Annual,Debit Card,386.47,96,1,2
CUST01890,2023-10-11,12,Yes,2024-02-01,Retail,West,Annual,Debit Card,794.95,75,2,4
CUST01891,2022-01-16,19,Yes,2022-11-23,Retail,East,Quarterly,UPI,738.73,99,2,3
CUST01892,2021-02-27,9,No,,SME,East,Monthly,Credit Card,250.0,24,2,5
CUST01893,2021-12-08,18,No,,Retail,North,Quarterly,Credit Card,758.17,69,2,3
CUST01894,2024-02-28,29,No,,Corporate,South,Quarterly,Credit Card,577.91,25,5,3
CUST01895,2022-12-28,3,No,,Retail,East,Quarterly,Debit Card,1003.8,44,3,2
CUST01896,2024-04-10,23,Yes,2024-10-30,SME,East,Monthly,Credit Card,387.57,35,3,2
CUST01897,2023-02-09,30,No,,Retail,South,Monthly,Credit Card,806.8,24,3,1
CUST01898,2022-09-06,46,No,,Corporate,East,Monthly,Credit Card,837.2,38,2,3
CUST01899,2021-12-20,24,Yes,2023-11-24,Retail,South,Quarterly,UPI,357.34,63,1,2
CUST01900,2021-04-26,37,No,,Retail,North,Monthly,Debit Card,1030.6,24,1,5
CUST01901,2022-10-24,37,Yes,2024-03-16,Retail,South,Monthly,Credit Card,313.98,47,1,1
CUST01902,2022-03-29,4,Yes,2023-10-13,Retail,South,Annual,Debit Card,481.5,19,2,3
CUST01903,2021-10-14,28,No,,Retail,North,Monthly,Credit Card,764.49,96,3,4
CUST01904,2023-10-14,16,No,,SME,West,Monthly,Credit Card,607.94,56,2,5
CUST01905,2021-11-07,13,No,,SME,South,Monthly,Credit Card,729.65,64,3,1
CUST01906,2021-07-27,8,No,,Retail,South,Quarterly,UPI,603.58,96,0,4
CUST01907,2022-09-10,25,No,,Corporate,East,Quarterly,Credit Card,450.04,56,1,4
CUST01908,2022-03-22,2,Yes,2022-09-09,Retail,West,Quarterly,UPI,870.83,48,2,1
CUST01909,2022-11-01,30,No,,SME,West,Annual,UPI,381.97,5,2,1
CUST01910,2022-09-25,40,Yes,2023-12-11,Corporate,West,Monthly,Credit Card,773.05,24,1,1
CUST01911,2021-02-24,3,No,,Corporate,South,Quarterly,Credit Card,751.92,73,3,5
CUST01912,2023-07-01,23,No,,Retail,East,Annual,UPI,627.86,66,1,3
CUST01913,2023-11-02,29,No,,SME,East,Monthly,Credit Card,288.68,76,2,1
CUST01914,2022-10-19,41,No,,Retail,West,Quarterly,UPI,510.05,64,1,5
CUST01915,2023-09-07,30,Yes,2024-04-09,Retail,North,Annual,Debit Card,702.08,97,0,4
CUST01916,2022-05-30,11,No,,SME,West,Monthly,Credit Card,976.1,87,4,4
CUST01917,2021-08-25,21,No,,SME,East,Monthly,UPI,979.38,57,1,5
CUST01918,2021-12-14,27,No,,Retail,South,Monthly,Credit Card,903.56,87,1,3
CUST01919,2022-09-19,24,Yes,2023-03-26,Retail,West,Annual,Credit Card,654.32,42,3,3
CUST01920,2024-02-02,31,No,,Retail,North,Monthly,Debit Card,818.68,96,1,1
CUST01921,2022-09-22,30,No,,SME,North,Monthly,Debit Card,765.51,16,3,5
CUST01922,2021-12-30,1,Yes,2024-03-23,SME,South,Monthly,UPI,630.73,35,0,1
CUST01923,2021-11-17,1,No,,SME,North,Quarterly,UPI,880.67,9,0,2
CUST01924,2021-10-13,8,Yes,2023-09-05,Retail,North,Annual,Debit Card,608.46,30,2,3
CUST01925,2021-05-29,42,No,,Corporate,West,Quarterly,UPI,490.23,20,3,4
CUST01926,2024-01-13,34,Yes,2025-09-04,Retail,South,Monthly,UPI,645.54,61,1,2
CUST01927,2022-02-10,16,No,,SME,South,Monthly,Credit Card,548.39,94,2,1
CUST01928,2023-09-05,27,No,,Retail,East,Monthly,UPI,474.61,85,2,4
CUST01929,2022-04-01,4,No,,Retail,South,Monthly,Debit Card,555.01,88,1,3
CUST01930,2023-03-11,19,No,,Retail,East,Quarterly,UPI,288.05,92,2,4
CUST01931,2024-03-30,29,No,,SME,South,Monthly,Credit Card,700.56,45,1,5
CUST01932,2023-10-10,41,No,,SME,South,Monthly,Debit Card,816.52,18,3,5
CUST01933,2023-02-23,3,No,,SME,North,Monthly,Debit Card,705.16,33,2,2
CUST01934,2022-04-05,11,No,,Retail,West,Monthly,Debit Card,821.48,28,1,3
CUST01935,2023-01-08,8,No,,Corporate,South,Monthly,Credit Card,493.78,76,1,3
CUST01936,2022-05-24,39,Yes,2023-08-16,Retail,North,Monthly,UPI,330.82,10,1,3
CUST01937,2022-04-26,33,No,,Retail,South,Annual,UPI,375.37,90,2,5
CUST01938,2021-04-24,8,No,,Retail,South,Quarterly,Debit Card,587.09,12,1,1
CUST01939,2023-01-19,25,No,,Retail,South,Monthly,UPI,700.7,53,3,5
CUST01940,2021-12-27,24,No,,Retail,North,Monthly,Credit Card,633.57,71,2,2
CUST01941,2021-12-07,26,No,,SME,East,Quarterly,Credit Card,690.09,15,1,2
CUST01942,2023-02-09,26,Yes,2024-10-31,Retail,North,Monthly,Debit Card,674.58,62,2,2
CUST01943,2023-01-31,17,No,,Retail,East,Quarterly,Credit Card,612.5,13,2,5
CUST01944,2023-08-27,27,No,,SME,North,Monthly,UPI,490.17,85,0,4
CUST01945,2022-03-25,29,No,,SME,West,Monthly,Credit Card,400.68,40,3,2
CUST01946,2023-04-15,43,No,,Retail,South,Monthly,Debit Card,411.81,54,0,5
CUST01947,2021-11-07,39,Yes,2023-03-17,Retail,North,Monthly,Credit Card,960.68,88,2,4
CUST01948,2021-09-19,9,No,,Retail,East,Monthly,UPI,917.57,84,1,2
CUST01949,2022-02-10,14,Yes,2024-06-15,Retail,South,Annual,Credit Card,673.48,81,1,3
CUST01950,2021-05-23,5,Yes,2023-10-17,Retail,East,Monthly,Credit Card,980.65,73,1,1
CUST01951,2021-12-08,30,Yes,2022-05-16,Retail,East,Annual,UPI,672.84,9,3,2
CUST01952,2024-01-30,28,No,,SME,South,Monthly,Debit Card,1068.23,10,0,1
CUST01953,2021-09-01,45,No,,SME,North,Annual,UPI,793.24,7,0,5
CUST01954,2022-05-05,37,No,,Retail,South,Quarterly,UPI,798.15,60,3,3
CUST01955,2021-01-12,8,No,,Retail,West,Monthly,Credit Card,978.73,86,1,1
CUST01956,2022-07-15,15,No,,Retail,East,Monthly,Debit Card,796.54,36,2,4
CUST01957,2021-02-11,28,No,,Retail,East,Annual,Credit Card,822.98,42,2,1
CUST01958,2022-11-09,36,No,,SME,North,Monthly,Debit Card,730.27,58,0,4
CUST01959,2022-08-17,33,No,,Retail,East,Quarterly,Debit Card,851.16,16,2,5
CUST01960,2024-03-27,6,No,,Corporate,West,Annual,Credit Card,756.67,36,1,4
CUST01961,2021-05-14,12,No,,SME,North,Annual,Credit Card,831.77,84,1,5
CUST01962,2023-12-27,7,No,,Retail,East,Monthly,UPI,582.75,88,1,2
CUST01963,2023-10-28,45,No,,Corporate,East,Monthly,Debit Card,307.09,66,2,1
CUST01964,2023-08-06,28,Yes,2025-04-28,SME,South,Quarterly,UPI,677.2,8,1,5
CUST01965,2021-03-14,7,No,,Corporate,West,Quarterly,Credit Card,506.37,13,5,1
CUST01966,2022-02-03,41,Yes,2023-03-17,Retail,North,Monthly,UPI,752.32,64,3,2
CUST01967,2022-08-01,1,No,,SME,West,Monthly,Debit Card,559.62,7,0,3
CUST01968,2023-05-09,24,No,,Corporate,East,Monthly,UPI,404.19,7,2,1
CUST01969,2021-05-10,45,No,,SME,South,Monthly,UPI,471.81,27,2,1
CUST01970,2023-07-20,19,No,,Corporate,East,Monthly,Credit Card,596.63,98,1,2
CUST01971,2021-09-23,32,No,,Corporate,West,Annual,Credit Card,864.02,75,1,2
CUST01972,2023-03-04,30,No,,SME,North,Monthly,Debit Card,809.92,97,1,1
CUST01973,2021-09-10,1,No,,Retail,North,Monthly,Credit Card,683.0,11,2,2
CUST01974,2023-04-02,32,No,,Corporate,South,Monthly,Debit Card,259.22,5,2,4
CUST01975,2021-06-13,20,Yes,2022-04-06,SME,North,Quarterly,Credit Card,877.41,88,1,5
CUST01976,2021-04-05,21,No,,Retail,West,Annual,UPI,831.71,70,0,2
CUST01977,2023-04-13,19,No,,Retail,North,Monthly,UPI,668.03,16,0,5
CUST01978,2024-02-08,30,No,,Corporate,East,Annual,Debit Card,692.13,49,0,5
CUST01979,2021-12-02,28,Yes,2024-01-22,SME,East,Annual,UPI,796.88,81,2,4
CUST01980,2023-04-02,32,No,,Retail,West,Monthly,Credit Card,1047.84,8,0,3
CUST01981,2021-08-26,30,Yes,2023-11-11,SME,South,Annual,Credit Card,805.58,62,3,4
CUST01982,2022-01-16,23,No,,Corporate,West,Monthly,Debit Card,393.37,52,0,5
CUST01983,2023-06-18,27,No,,SME,North,Monthly,Debit Card,845.86,15,1,5
CUST01984,2022-04-28,37,No,,Retail,West,Annual,Credit Card,956.36,34,2,3
CUST01985,2023-06-21,26,No,,SME,North,Quarterly,UPI,683.24,39,1,4
CUST01986,2023-11-15,3,No,,Retail,West,Quarterly,UPI,939.28,86,7,2
CUST01987,2024-02-15,31,Yes,2026-03-18,SME,South,Quarterly,Credit Card,568.52,67,1,4
CUST01988,2022-04-27,2,No,,SME,West,Monthly,UPI,782.77,79,2,4
CUST01989,2023-07-06,10,No,,Retail,East,Monthly,Debit Card,903.08,79,2,5
CUST01990,2023-09-21,38,No,,SME,North,Monthly,Debit Card,664.24,14,0,5
CUST01991,2023-08-22,19,No,,Retail,North,Quarterly,UPI,316.97,71,0,5
CUST01992,2022-06-21,31,Yes,2024-04-12,Retail,West,Monthly,Credit Card,673.61,40,3,1
CUST01993,2024-01-08,29,No,,Retail,West,Annual,UPI,431.29,14,0,5
CUST01994,2024-04-11,25,No,,Corporate,East,Quarterly,Credit Card,802.34,24,5,3
CUST01995,2023-11-02,32,No,,SME,East,Quarterly,UPI,733.58,39,2,1
CUST01996,2021-05-08,17,No,,Corporate,South,Monthly,Credit Card,834.78,48,2,3
CUST01997,2021-04-02,45,Yes,2023-06-10,Retail,West,Quarterly,Credit Card,403.72,42,3,2
CUST01998,2022-06-27,23,No,,Retail,East,Monthly,UPI,523.28,81,1,5
CUST01999,2023-04-26,18,No,,Retail,North,Quarterly,Credit Card,781.06,72,3,1
CUST02000,2023-09-16,11,Yes,2025-03-26,SME,South,Quarterly,Credit Card,652.55,60,3,5
CUST02001,2022-03-23,20,No,,SME,East,Annual,Debit Card,670.11,26,4,2
CUST02002,2022-01-25,13,Yes,2023-12-31,Retail,South,Quarterly,UPI,909.33,28,2,2
CUST02003,2022-11-03,24,No,,SME,West,Monthly,Credit Card,773.87,62,4,3
CUST02004,2021-02-12,43,Yes,2022-12-08,Retail,East,Monthly,UPI,611.02,81,1,5
CUST02005,2021-09-11,20,No,,SME,West,Monthly,Credit Card,484.41,41,5,4
CUST02006,2024-02-28,42,No,,Corporate,North,Quarterly,UPI,576.22,62,1,4
CUST02007,2023-12-20,28,No,,Retail,North,Monthly,UPI,830.75,49,2,1
CUST02008,2022-10-25,35,No,,SME,West,Quarterly,Credit Card,924.0,98,2,1
CUST02009,2022-04-12,21,No,,SME,West,Monthly,Debit Card,423.03,23,1,3
CUST02010,2021-10-14,6,No,,Corporate,South,Monthly,UPI,495.08,41,2,1
CUST02011,2023-10-08,7,Yes,2025-09-25,Retail,South,Monthly,Debit Card,1363.73,93,6,5
CUST02012,2023-02-17,29,No,,Retail,South,Monthly,Credit Card,917.69,12,1,1
CUST02013,2021-12-11,23,No,,Retail,South,Monthly,Debit Card,479.1,71,1,5
CUST02014,2022-10-04,5,No,,Retail,West,Monthly,Credit Card,933.79,42,4,3
CUST02015,2022-01-17,22,No,,Retail,East,Monthly,UPI,449.77,53,2,4
CUST02016,2022-11-21,9,Yes,2025-03-03,Retail,South,Monthly,Credit Card,503.52,75,1,3
CUST02017,2023-12-16,32,No,,Retail,East,Monthly,UPI,332.85,28,3,4
CUST02018,2022-04-02,10,Yes,2022-12-01,SME,West,Monthly,Credit Card,814.93,19,2,5
CUST02019,2023-09-10,46,No,,Corporate,South,Quarterly,Debit Card,305.78,43,1,2
CUST02020,2021-03-24,43,No,,Retail,East,Monthly,UPI,637.14,96,1,1
CUST02021,2024-01-28,28,Yes,2025-06-23,Corporate,East,Monthly,UPI,876.32,91,2,2
CUST02022,2021-05-29,11,No,,Retail,South,Annual,Debit Card,649.83,58,1,2
CUST02023,2024-03-25,7,No,,Retail,West,Monthly,Debit Card,669.67,28,3,3
CUST02024,2021-07-09,30,No,,Corporate,South,Quarterly,Debit Card,808.78,6,0,4
CUST02025,2023-06-02,43,No,,Corporate,East,Monthly,Debit Card,716.55,98,3,2
CUST02026,2021-09-20,45,No,,SME,East,Monthly,UPI,829.49,60,3,1
CUST02027,2024-01-09,38,No,,Corporate,West,Monthly,UPI,757.43,95,3,4
CUST02028,2022-02-04,34,Yes,2023-07-26,Retail,North,Monthly,UPI,601.96,73,2,5
CUST02029,2023-02-03,46,Yes,2024-11-10,Retail,East,Monthly,Credit Card,633.57,49,0,5
CUST02030,2022-09-01,28,No,,Corporate,South,Annual,Credit Card,652.32,88,1,4
CUST02031,2023-02-24,32,No,,Retail,North,Monthly,Debit Card,529.93,62,2,4
CUST02032,2021-04-11,16,No,,Corporate,West,Quarterly,Debit Card,557.76,18,3,2
CUST02033,2023-03-31,39,No,,Retail,East,Monthly,UPI,1029.48,51,0,3
CUST02034,2023-03-31,1,No,,SME,North,Annual,Credit Card,341.11,95,2,4
CUST02035,2022-02-24,34,Yes,2022-07-04,Corporate,South,Monthly,Debit Card,598.49,57,2,3
CUST02036,2021-05-04,41,No,,Corporate,South,Monthly,UPI,332.98,91,0,4
CUST02037,2022-02-26,23,No,,Corporate,East,Quarterly,Debit Card,929.07,60,2,3
CUST02038,2023-12-23,20,No,,Retail,South,Quarterly,Credit Card,574.65,69,2,1
CUST02039,2023-02-07,18,No,,SME,North,Quarterly,Credit Card,743.88,53,2,4
CUST02040,2022-04-28,18,No,,Corporate,West,Monthly,Debit Card,549.1,9,2,4
CUST02041,2022-06-03,42,No,,Retail,North,Monthly,Debit Card,744.33,74,4,1
CUST02042,2021-06-04,40,Yes,2023-03-02,SME,East,Monthly,Debit Card,798.44,43,1,4
CUST02043,2021-04-02,21,No,,Retail,East,Monthly,Credit Card,600.13,32,2,4
CUST02044,2023-09-09,8,Yes,2024-01-21,Retail,South,Monthly,Credit Card,893.21,20,1,5
CUST02045,2022-03-31,34,No,,Retail,North,Quarterly,Debit Card,250.0,51,3,2
CUST02046,2022-08-21,11,Yes,2024-10-07,Retail,North,Monthly,UPI,677.55,77,1,4
CUST02047,2022-05-25,43,Yes,2024-03-26,SME,West,Annual,Debit Card,540.45,56,1,4
CUST02048,2022-01-21,43,No,,Corporate,West,Quarterly,Credit Card,439.04,32,1,5
CUST02049,2022-02-09,10,No,,SME,East,Monthly,UPI,623.33,35,1,3
CUST02050,2021-09-03,8,No,,Retail,South,Annual,Credit Card,768.72,43,1,4
CUST02051,2023-01-12,47,No,,Retail,East,Annual,Debit Card,539.02,66,0,2
CUST02052,2022-10-23,8,No,,Corporate,North,Monthly,UPI,1044.49,7,1,3
CUST02053,2022-10-12,19,Yes,2024-11-18,Retail,South,Quarterly,UPI,615.2,85,2,3
CUST02054,2023-06-20,1,No,,SME,North,Quarterly,UPI,267.73,61,1,2
CUST02055,2021-03-06,3,Yes,2023-02-01,Retail,South,Quarterly,Credit Card,743.05,71,1,3
CUST02056,2023-11-03,44,Yes,2024-04-15,Corporate,North,Quarterly,Debit Card,653.07,42,1,1
CUST02057,2021-08-01,32,No,,Retail,East,Quarterly,Credit Card,537.83,34,1,3
CUST02058,2021-08-30,16,No,,Retail,South,Monthly,Credit Card,624.93,94,1,3
CUST02059,2022-05-08,30,No,,Retail,East,Monthly,UPI,379.77,58,2,3
CUST02060,2021-12-04,28,No,,Corporate,West,Quarterly,Credit Card,828.56,47,2,1
CUST02061,2021-06-22,28,No,,Corporate,South,Monthly,Debit Card,895.26,79,1,1
CUST02062,2022-11-03,16,No,,Retail,West,Monthly,Debit Card,714.81,30,2,3
CUST02063,2021-06-13,41,No,,Retail,West,Quarterly,UPI,621.95,60,0,4
CUST02064,2022-04-10,33,No,,Corporate,East,Monthly,UPI,554.73,32,3,5
CUST02065,2023-09-22,25,Yes,2025-12-18,Corporate,West,Annual,Debit Card,566.05,46,2,4
CUST02066,2022-05-12,18,No,,Retail,West,Monthly,UPI,396.36,21,2,1
CUST02067,2022-12-01,26,Yes,2024-09-10,SME,East,Quarterly,Debit Card,809.96,76,3,4
CUST02068,2022-01-30,6,No,,Corporate,South,Monthly,Credit Card,631.53,84,1,4
CUST02069,2022-12-04,38,Yes,2023-08-07,SME,East,Monthly,Credit Card,499.61,59,1,4
CUST02070,2021-11-04,44,No,,SME,West,Monthly,Credit Card,563.68,77,2,5
CUST02071,2021-07-02,3,No,,Retail,South,Quarterly,Debit Card,728.96,24,3,2
CUST02072,2022-09-21,43,No,,SME,North,Quarterly,UPI,540.87,55,0,4
CUST02073,2022-05-25,6,No,,Corporate,West,Quarterly,Credit Card,760.13,83,3,3
CUST02074,2022-06-30,14,No,,SME,South,Quarterly,Debit Card,641.74,89,1,2
CUST02075,2022-09-16,18,No,,SME,North,Monthly,Credit Card,731.3,14,2,4
CUST02076,2022-08-17,16,No,,Retail,North,Quarterly,Credit Card,638.65,80,1,3
CUST02077,2023-01-14,24,No,,Corporate,West,Monthly,Credit Card,861.04,21,0,3
CUST02078,2022-07-08,13,No,,Retail,South,Quarterly,Credit Card,709.41,5,4,3
CUST02079,2021-01-21,1,No,,SME,North,Monthly,Debit Card,380.76,33,1,2
CUST02080,2022-07-08,38,Yes,2023-11-15,Retail,East,Quarterly,Credit Card,915.29,62,2,1
CUST02081,2022-02-01,14,No,,Retail,North,Monthly,Debit Card,616.95,18,1,4
CUST02082,2022-09-17,17,No,,SME,South,Monthly,Credit Card,327.7,90,2,2
CUST02083,2021-04-15,13,No,,SME,East,Quarterly,Credit Card,1110.22,35,2,5
CUST02084,2021-07-11,13,No,,Retail,West,Monthly,Debit Card,627.11,51,2,3
CUST02085,2021-01-17,9,No,,Corporate,East,Annual,Debit Card,807.52,48,2,5
CUST02086,2024-02-18,6,No,,Retail,South,Monthly,UPI,426.07,17,2,4
CUST02087,2022-01-28,6,No,,Retail,South,Quarterly,Credit Card,650.78,66,2,2
